1,10000360,8.21,8.21,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1,10000370,8.196,8.198,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1,10000380,8.18,8.182,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1,10000390,8.166,8.168,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1,1000040,9.008,9.014,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1,10000400,8.148,8.15,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1,10000410,8.134,8.134,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1,10000420,8.12,8.12,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1,10000430,8.102,8.104,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1,10000440,8.088,8.09,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
1,10000450,8.078,8.08,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
1,10000460,8.264,8.262,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
1,10000470,8.508,8.508,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
1,10000480,8.72,8.718,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
1,10000490,8.924,8.92,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
1,1000050,9.002,9.008,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1,10000500,9.132,9.128,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
1,10000510,9.226,9.224,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
1,10000520,9.366,9.362,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
1,10000530,9.556,9.554,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
1,10000540,9.722,9.72,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
1,10000550,9.88,9.878,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
1,10000560,10.036,10.034,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
1,10000570,10.104,10.102,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
1,10000580,10.192,10.19,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
1,10000590,10.144,10.142,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1,1000060,8.996,9.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1,10000600,10.094,10.094,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1,10000610,10.054,10.052,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1,10000620,10.022,10.022,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1,10000630,9.99,9.986,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1,10000640,9.956,9.954,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1,10000650,9.928,9.926,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1,10000660,9.9,9.9,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1,10000670,9.876,9.876,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1,10000680,9.848,9.848,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1,10000690,9.824,9.822,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1,1000070,8.988,8.994,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1,10000700,9.8,9.8,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1,10000710,9.78,9.778,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1,10000720,9.758,9.756,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1,10000730,9.734,9.734,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1,10000740,9.714,9.712,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1,10000750,9.69,9.688,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1,10000760,9.668,9.668,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1,10000770,9.65,9.65,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1,10000780,9.628,9.628,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1,10000790,9.606,9.608,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1,1000080,8.984,8.988,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1,10000800,9.588,9.588,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1,10000810,9.568,9.568,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1,10000820,9.548,9.55,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1,10000830,9.528,9.528,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1,10000840,9.508,9.51,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1,10000850,9.49,9.49,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1,10000860,9.47,9.47,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1,10000870,9.45,9.45,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1,10000880,9.43,9.432,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1,10000890,9.41,9.412,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1,1000090,8.976,8.98,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1,10000900,9.392,9.394,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1,10000910,9.374,9.376,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1,10000920,9.354,9.356,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1,10000930,9.336,9.336,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1,10000940,9.318,9.318,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1,10000950,9.3,9.3,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1,10000960,9.28,9.28,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1,10000970,9.262,9.264,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1,10000980,9.244,9.246,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1,10000990,9.226,9.226,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,100010,9.12,9.124,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,1000100,8.97,8.974,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001000,9.206,9.204,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001010,9.19,9.19,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001020,9.17,9.172,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001030,9.15,9.154,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001040,9.132,9.134,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001050,9.114,9.116,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001060,9.096,9.098,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001070,9.076,9.08,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001080,9.06,9.06,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001090,9.04,9.042,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,1000110,8.962,8.966,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001100,9.024,9.024,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001110,9.004,9.006,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001120,8.988,8.988,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001130,8.968,8.97,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001140,8.952,8.952,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001150,8.934,8.936,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001160,8.914,8.916,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001170,8.898,8.898,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001180,8.882,8.882,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001190,8.864,8.864,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,1000120,8.954,8.958,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001200,8.846,8.848,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001210,8.83,8.828,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001220,8.812,8.812,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001230,8.792,8.792,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001240,8.774,8.776,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001250,8.758,8.76,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001260,8.74,8.74,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001270,8.722,8.724,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001280,8.706,8.706,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001290,8.688,8.688,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,1000130,8.946,8.95,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001300,8.674,8.674,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001310,8.656,8.658,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001320,8.64,8.64,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001330,8.622,8.62,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001340,8.606,8.606,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001350,8.588,8.59,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001360,8.57,8.57,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001370,8.554,8.556,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001380,8.54,8.54,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001390,8.522,8.524,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,1000140,8.938,8.944,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001400,8.506,8.506,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001410,8.49,8.492,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001420,8.474,8.474,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001430,8.456,8.456,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001440,8.44,8.442,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001450,8.426,8.426,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001460,8.41,8.41,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001470,8.394,8.392,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001480,8.378,8.378,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001490,8.362,8.362,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,1000150,8.93,8.936,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001500,8.344,8.346,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001510,8.33,8.33,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001520,8.314,8.314,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001530,8.298,8.298,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001540,8.282,8.282,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001550,8.268,8.268,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001560,8.252,8.252,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001570,8.236,8.236,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001580,8.22,8.22,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001590,8.204,8.206,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,1000160,8.924,8.93,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001600,8.19,8.19,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001610,8.172,8.172,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001620,8.154,8.152,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001630,8.134,8.136,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001640,8.12,8.12,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001650,8.102,8.102,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
2,10001660,8.086,8.086,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
2,10001670,8.296,8.294,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
2,10001680,8.528,8.524,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
2,10001690,8.736,8.732,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
2,1000170,8.916,8.918,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001700,8.812,8.81,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
2,10001710,9.022,9.02,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
2,10001720,9.208,9.204,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
2,10001730,9.388,9.384,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
2,10001740,9.558,9.554,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
2,10001750,9.722,9.718,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
2,10001760,9.742,9.736,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
2,10001770,9.9,9.896,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
2,10001780,10.05,10.046,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
2,10001790,10.192,10.19,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
2,1000180,8.91,8.912,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001800,10.124,10.122,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001810,10.028,10.024,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001820,9.954,9.952,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001830,9.92,9.914,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001840,9.89,9.886,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001850,9.86,9.858,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001860,9.818,9.818,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001870,9.792,9.788,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001880,9.768,9.766,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001890,9.742,9.74,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,1000190,8.9,8.904,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001900,9.718,9.714,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001910,9.686,9.684,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001920,9.666,9.662,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001930,9.644,9.644,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001940,9.622,9.62,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001950,9.59,9.59,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001960,9.552,9.55,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001970,9.526,9.524,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001980,9.506,9.504,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2,10001990,9.486,9.486,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,100020,9.11,9.116,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,1000200,8.892,8.896,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,10002000,9.466,9.466,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,10002010,9.436,9.438,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,10002020,9.42,9.42,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,10002030,9.402,9.4,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,10002040,9.37,9.372,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,10002050,9.34,9.342,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,10002060,9.296,9.296,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,10002070,9.28,9.28,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,10002080,9.262,9.262,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,10002090,9.242,9.244,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,1000210,8.888,8.892,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,10002100,9.226,9.228,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,10002110,9.208,9.208,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,10002120,9.192,9.192,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,10002130,9.17,9.17,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,10002140,9.148,9.148,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,10002150,9.13,9.13,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,10002160,9.09,9.09,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,10002170,9.066,9.064,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,10002180,9.048,9.048,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,10002190,9.032,9.032,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,1000220,8.88,8.884,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,10002200,9.016,9.016,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,10002210,8.996,8.998,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,10002220,8.982,8.982,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,10002230,8.964,8.962,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,10002240,8.946,8.944,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,10002250,8.928,8.928,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,10002260,8.91,8.91,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,10002270,8.782,8.782,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,10002280,8.758,8.758,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,10002290,8.744,8.746,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,1000230,8.874,8.878,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,10002300,8.716,8.716,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,10002310,8.694,8.692,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,10002320,8.68,8.68,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,10002330,8.662,8.664,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,10002340,8.65,8.652,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,10002350,8.588,8.59,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,10002360,8.57,8.57,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,10002370,8.556,8.558,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,10002380,8.544,8.544,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,10002390,8.528,8.53,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,1000240,8.868,8.87,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,10002400,8.51,8.512,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,10002410,8.496,8.498,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,10002420,8.48,8.48,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,10002430,8.464,8.466,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,10002440,8.448,8.45,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,10002450,8.422,8.422,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,10002460,8.404,8.404,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,10002470,8.39,8.39,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,10002480,8.374,8.374,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,10002490,8.356,8.356,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,1000250,8.86,8.862,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,10002500,8.336,8.336,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,10002510,8.322,8.32,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,10002520,8.308,8.308,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,10002530,8.292,8.294,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,10002540,8.276,8.278,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,10002550,8.262,8.264,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,10002560,8.244,8.246,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,10002570,8.232,8.232,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,10002580,8.218,8.218,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,10002590,8.204,8.204,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,1000260,8.854,8.854,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,10002600,8.186,8.186,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,10002610,8.17,8.168,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,10002620,8.152,8.152,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,10002630,8.138,8.138,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,10002640,8.124,8.124,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,10002650,8.11,8.112,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3,10002660,8.092,8.094,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
3,10002670,8.104,8.102,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
3,10002680,8.324,8.32,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
